date,open,high,low,close,adjusted_close,volume,warning,timestamp
2025-02-03,8532.3,8532.3,8353.9,8379.4,8379.4,598180671,,2025-02-03 00:00:00+00:00
2025-02-04,8379.4,8446.8,8374.0,8374.0,8374.0,565473238,,2025-02-04 00:00:00+00:00
2025-02-05,8374.0,8441.2,8374.0,8416.9,8416.9,618211298,,2025-02-05 00:00:00+00:00
2025-02-06,8416.9,8523.2,8416.9,8520.7,8520.7,616768430,,2025-02-06 00:00:00+00:00
2025-02-07,8520.7,8532.6,8498.7,8511.4,8511.4,484983050,,2025-02-07 00:00:00+00:00
2025-02-10,8511.4,8511.4,8445.3,8482.8,8482.8,477723184,,2025-02-10 00:00:00+00:00
2025-02-11,8482.8,8515.3,8480.6,8484.0,8484.0,670071773,,2025-02-11 00:00:00+00:00
2025-02-12,8484.0,8535.3,8469.7,8535.3,8535.3,683598083,,2025-02-12 00:00:00+00:00
2025-02-13,8535.3,8575.2,8534.6,8540.0,8540.0,775969278,,2025-02-13 00:00:00+00:00
2025-02-14,8540.0,8615.2,8540.0,8555.8,8555.8,750857064,,2025-02-14 00:00:00+00:00
2025-02-17,8555.8,8555.8,8480.2,8537.1,8537.1,659413959,,2025-02-17 00:00:00+00:00
2025-02-18,8537.1,8544.7,8468.7,8481.0,8481.0,631332567,,2025-02-18 00:00:00+00:00
2025-02-19,8481.0,8482.0,8389.4,8419.2,8419.2,757286829,,2025-02-19 00:00:00+00:00
2025-02-20,8419.2,8419.2,8287.8,8322.8,8322.8,893649759,,2025-02-20 00:00:00+00:00
2025-02-21,8322.8,8354.0,8289.7,8296.2,8296.2,698393064,,2025-02-21 00:00:00+00:00
2025-02-24,8296.2,8310.0,8216.3,8308.2,8308.2,762738739,,2025-02-24 00:00:00+00:00
2025-02-25,8308.2,8308.2,8227.6,8251.9,8251.9,754082394,,2025-02-25 00:00:00+00:00
2025-02-26,8251.9,8251.9,8210.1,8240.7,8240.7,694660715,,2025-02-26 00:00:00+00:00
2025-02-27,8240.7,8300.0,8240.7,8268.2,8268.2,694118209,,2025-02-27 00:00:00+00:00
2025-02-28,8268.2,8268.2,8155.5,8172.4,8172.4,1960924272,,2025-02-28 00:00:00+00:00
2025-03-03,8172.4,8251.9,8172.4,8245.7,8245.7,707244209,,2025-03-03 00:00:00+00:00
2025-03-04,8245.7,8245.7,8150.2,8198.1,8198.1,706048204,,2025-03-04 00:00:00+00:00
2025-03-05,8198.1,8198.1,8096.0,8141.1,8141.1,736516237,,2025-03-05 00:00:00+00:00
2025-03-06,8141.1,8179.7,8076.4,8094.7,8094.7,732113418,,2025-03-06 00:00:00+00:00
2025-03-07,8094.7,8094.7,7946.4,7948.2,7948.2,672903908,,2025-03-07 00:00:00+00:00
2025-03-10,7948.2,7978.6,7948.1,7962.3,7962.3,555881183,,2025-03-10 00:00:00+00:00
2025-03-11,7962.3,7962.3,7818.3,7890.1,7890.1,1149132999,,2025-03-11 00:00:00+00:00
2025-03-12,7890.1,7890.1,7733.5,7786.2,7786.2,952242508,,2025-03-12 00:00:00+00:00
2025-03-13,7786.2,7821.1,7746.4,7749.1,7749.1,821809513,,2025-03-13 00:00:00+00:00
2025-03-14,7749.1,7795.3,7740.1,7789.7,7789.7,710134778,,2025-03-14 00:00:00+00:00
2025-03-17,7792.3,7858.5,7792.3,7854.1,7854.1,648319904,,2025-03-17 00:00:00+00:00
2025-03-18,7854.1,7922.9,7850.0,7860.4,7860.4,700477919,,2025-03-18 00:00:00+00:00
2025-03-19,7860.4,7868.5,7808.8,7828.3,7828.3,756766441,,2025-03-19 00:00:00+00:00
2025-03-20,7828.3,7931.2,7828.3,7918.9,7918.9,1030154785,,2025-03-20 00:00:00+00:00
2025-03-21,7918.9,7962.6,7905.1,7931.2,7931.2,2217540579,,2025-03-21 00:00:00+00:00
2025-03-24,7931.2,7939.2,7899.5,7936.9,7936.9,633301929,,2025-03-24 00:00:00+00:00
2025-03-25,7936.9,7994.0,7936.9,7942.5,7942.5,651392894,,2025-03-25 00:00:00+00:00
2025-03-26,7942.5,8014.9,7942.5,7999.0,7999.0,710641741,,2025-03-26 00:00:00+00:00
2025-03-27,7999.0,7999.0,7936.2,7969.0,7969.0,715798284,,2025-03-27 00:00:00+00:00
2025-03-28,7969.0,8001.0,7941.5,7982.0,7982.0,600253534,,2025-03-28 00:00:00+00:00
2025-03-31,7982.0,7982.0,7843.0,7843.4,7843.4,812639933,,2025-03-31 00:00:00+00:00
2025-04-01,7843.4,7925.2,7843.4,7925.2,7925.2,632698472,,2025-04-01 00:00:00+00:00
2025-04-02,7925.2,7978.4,7925.2,7934.5,7934.5,649328795,,2025-04-02 00:00:00+00:00
2025-04-03,7934.5,7934.5,7768.0,7859.7,7859.7,800578067,,2025-04-03 00:00:00+00:00
2025-04-04,7859.7,7859.7,7664.2,7667.8,7667.8,960948455,,2025-04-04 00:00:00+00:00
2025-04-07,7667.8,7667.8,7169.2,7343.3,7343.3,1507197900,,2025-04-07 00:00:00+00:00
