timestamp,open,high,low,close,adj_close,volume,warning
2025-02-03 00:00:00+00:00,173.4,175.55,173.4,175.4,172.3289,407983,
2025-02-04 00:00:00+00:00,174.5,175.65,173.5,174.8,171.7394,327282,
2025-02-05 00:00:00+00:00,173.8,176.7,173.65,176.7,173.6061,277359,
2025-02-06 00:00:00+00:00,177.25,177.5,175.25,176.55,173.4588,410286,
2025-02-07 00:00:00+00:00,176.95,177.5,175.75,176.55,173.4588,404735,
2025-02-10 00:00:00+00:00,176.65,179.2,176.1,178.9,175.7676,461423,
2025-02-11 00:00:00+00:00,179.6,180.65,179.45,180.25,177.094,359881,
2025-02-12 00:00:00+00:00,180.45,181.3,179.55,180.75,177.5852,483835,
2025-02-13 00:00:00+00:00,181.25,181.25,177.35,180.1,176.9466,626445,
2025-02-14 00:00:00+00:00,179.8,180.0,178.15,178.7,175.5711,548778,
2025-02-17 00:00:00+00:00,178.8,179.15,177.25,178.3,175.1781,341906,
2025-02-18 00:00:00+00:00,178.5,179.4,177.4,177.5,174.3921,449492,
2025-02-19 00:00:00+00:00,178.5,178.65,175.9,176.85,173.7535,527425,
2025-02-20 00:00:00+00:00,176.95,177.5,174.55,175.5,172.4272,506066,
2025-02-21 00:00:00+00:00,174.9,175.2,172.6,172.6,169.5779,735929,
2025-02-24 00:00:00+00:00,173.05,173.95,172.4,172.55,169.5288,682753,
2025-02-25 00:00:00+00:00,172.2,172.65,170.9,172.35,169.3323,757245,
2025-02-26 00:00:00+00:00,165.15,165.6,151.5,153.65,150.9597,2278391,
2025-02-27 00:00:00+00:00,152.9,152.9,148.6,150.1,147.4719,1471590,
2025-02-28 00:00:00+00:00,149.3,150.0,145.35,147.6,145.0157,1538440,
2025-03-03 00:00:00+00:00,147.8,150.5,146.7,150.3,147.6684,1332649,
2025-03-04 00:00:00+00:00,149.55,150.6,145.8,146.0,143.4437,969642,
2025-03-05 00:00:00+00:00,146.0,146.25,143.6,144.05,141.5278,1028593,
2025-03-06 00:00:00+00:00,144.95,144.95,138.4,141.7,139.219,1300432,
2025-03-07 00:00:00+00:00,141.9,142.65,140.3,142.1,139.612,896980,
2025-03-10 00:00:00+00:00,143.1,143.25,140.35,140.9,138.433,886436,
2025-03-11 00:00:00+00:00,141.55,141.85,139.75,140.3,137.8435,837761,
2025-03-12 00:00:00+00:00,140.35,141.5,139.35,141.2,138.7277,745772,
2025-03-13 00:00:00+00:00,140.45,141.65,140.2,140.4,137.9417,670773,
2025-03-14 00:00:00+00:00,140.0,142.9,139.85,142.6,140.1032,755864,
2025-03-17 00:00:00+00:00,142.25,143.25,142.05,142.6,140.1032,533086,
2025-03-18 00:00:00+00:00,142.65,143.1,140.7,141.1,138.6295,573082,
2025-03-19 00:00:00+00:00,141.35,143.0,140.75,143.0,140.4962,538311,
2025-03-20 00:00:00+00:00,142.7,143.6,141.9,142.85,140.3488,497743,
2025-03-21 00:00:00+00:00,142.05,142.6,141.35,142.5,140.005,1093298,
2025-03-24 00:00:00+00:00,142.4,143.5,142.15,143.0,140.4962,526063,
2025-03-25 00:00:00+00:00,143.15,145.55,143.15,144.45,141.9208,750135,
2025-03-26 00:00:00+00:00,145.15,145.5,143.7,143.9,141.3804,568389,
2025-03-27 00:00:00+00:00,143.35,144.9,142.7,144.9,142.3629,641701,
2025-03-28 00:00:00+00:00,144.2,145.8,143.9,145.15,142.6086,925275,
2025-03-31 00:00:00+00:00,144.85,145.1,143.0,143.55,141.0366,857369,
2025-04-01 00:00:00+00:00,144.4,145.55,143.55,144.55,142.0191,700848,
2025-04-02 00:00:00+00:00,144.4,144.7,143.15,144.45,141.9208,527583,
2025-04-03 00:00:00+00:00,142.4,144.6,140.9,144.0,141.4787,767845,
2025-04-04 00:00:00+00:00,144.3,146.3,142.1,143.45,140.9383,1337447,
2025-04-07 00:00:00+00:00,137.35,143.25,134.2,135.0,132.6363,1424635,
2025-04-08 00:00:00+00:00,136.35,140.45,135.3,139.35,136.9101,929555,
2025-04-09 00:00:00+00:00,138.5,141.3,137.55,139.3,136.861,926895,
2025-04-10 00:00:00+00:00,144.85,146.3,142.55,142.55,140.0541,1047738,
2025-04-11 00:00:00+00:00,143.95,145.05,142.35,144.0,141.4787,610656,
2025-04-14 00:00:00+00:00,146.05,147.65,145.55,147.6,145.0157,993364,
2025-04-15 00:00:00+00:00,148.9,152.95,148.0,152.3,149.6334,986915,
2025-04-16 00:00:00+00:00,151.1,152.3,149.35,150.3,147.6684,694503,
2025-04-17 00:00:00+00:00,149.55,151.25,149.3,150.15,147.521,532839,
2025-04-22 00:00:00+00:00,150.0,150.45,148.55,150.25,147.6193,467887,
2025-04-23 00:00:00+00:00,151.1,151.2,149.2,150.05,147.4228,773183,
2025-04-24 00:00:00+00:00,150.95,152.25,149.95,152.25,149.5842,532872,
2025-04-25 00:00:00+00:00,152.45,153.5,151.45,152.8,150.1246,578835,
2025-04-28 00:00:00+00:00,153.0,153.25,151.6,151.95,149.2895,429385,
2025-04-29 00:00:00+00:00,153.35,154.15,152.725,153.6,150.9106,515822,
2025-04-30 00:00:00+00:00,154.85,155.9,154.45,155.45,152.7282,806909,
2025-05-02 00:00:00+00:00,155.6,156.7,154.15,156.2,153.4651,720003,
2025-05-05 00:00:00+00:00,156.4,157.4,156.3,156.9,154.1528,248950,
2025-05-06 00:00:00+00:00,156.95,157.65,156.2,156.25,153.5142,442328,
2025-05-07 00:00:00+00:00,156.7,159.1,156.2,157.95,155.1844,662700,
2025-05-08 00:00:00+00:00,159.35,161.0,158.5,158.9,156.1178,557757,
2025-05-09 00:00:00+00:00,157.75,158.25,155.6,156.3,153.5633,595643,
2025-05-12 00:00:00+00:00,157.05,157.7,154.15,155.25,152.5317,537981,
2025-05-13 00:00:00+00:00,155.25,157.25,155.0,157.05,154.3002,438548,
2025-05-14 00:00:00+00:00,156.2,158.9,156.2,156.85,154.1037,491447,
2025-05-15 00:00:00+00:00,157.3,159.1,156.45,159.1,156.3143,460712,
2025-05-16 00:00:00+00:00,159.4,160.85,159.4,160.45,157.6407,596653,
2025-05-19 00:00:00+00:00,159.5,159.65,157.9,159.65,158.3349,408155,
2025-05-20 00:00:00+00:00,159.7,160.65,159.7,160.5,159.1779,482849,
2025-05-21 00:00:00+00:00,160.4,161.0,159.95,160.9,159.5746,374520,
2025-05-22 00:00:00+00:00,160.85,160.95,158.15,160.15,158.8308,437183,
2025-05-23 00:00:00+00:00,160.65,161.25,159.05,161.25,159.9217,594462,
2025-05-26 00:00:00+00:00,162.1,162.625,161.7,162.1,160.7647,285295,
2025-05-27 00:00:00+00:00,162.0,163.65,160.3,160.3,158.9795,528935,
