date,open,high,low,close,adjusted_close,volume,warning,timestamp
2025-02-03,23319.3496,23381.5996,23222.0,23361.0508,23361.0508,329672000,,2025-02-03 00:00:00+00:00
2025-02-04,23509.9004,23762.75,23423.1504,23739.25,23739.25,376742496,,2025-02-04 00:00:00+00:00
2025-02-05,23801.75,23807.3008,23680.4492,23696.3008,23696.3008,267014352,,2025-02-05 00:00:00+00:00
2025-02-06,23761.9492,23773.5508,23556.25,23603.3496,23603.3496,306978688,,2025-02-06 00:00:00+00:00
2025-02-07,23649.5,23694.5,23443.1992,23559.9492,23559.9492,368092480,,2025-02-07 00:00:00+00:00
2025-02-10,23543.8008,23568.5996,23316.3008,23381.5996,23381.5996,234202464,,2025-02-10 00:00:00+00:00
2025-02-11,23383.5508,23390.0508,22986.6504,23071.8008,23071.8008,267969984,,2025-02-11 00:00:00+00:00
2025-02-12,23050.8008,23144.6992,22798.3496,23045.25,23045.25,279656512,,2025-02-12 00:00:00+00:00
2025-02-13,23055.75,23235.5,22992.1992,23031.4004,23031.4004,265706848,,2025-02-13 00:00:00+00:00
2025-02-14,23096.4492,23133.6992,22774.8496,22929.25,22929.25,254479648,,2025-02-14 00:00:00+00:00
2025-02-17,22809.9004,22974.1992,22725.4492,22959.5,22959.5,207393952,,2025-02-17 00:00:00+00:00
2025-02-18,22963.6504,22992.5,22801.5,22945.3008,22945.3008,210616672,,2025-02-18 00:00:00+00:00
2025-02-19,22847.25,23049.9492,22814.8496,22932.9004,22932.9004,206999200,,2025-02-19 00:00:00+00:00
2025-02-20,22821.0996,22923.8496,22812.75,22913.1504,22913.1504,240836640,,2025-02-20 00:00:00+00:00
2025-02-21,22857.1992,22921.0,22720.3008,22795.9004,22795.9004,242753984,,2025-02-21 00:00:00+00:00
2025-02-24,22609.3496,22668.0508,22518.8008,22553.3496,22553.3496,214317552,,2025-02-24 00:00:00+00:00
2025-02-25,22516.4492,22625.3008,22513.9004,22547.5508,22547.5508,250279520,,2025-02-25 00:00:00+00:00
2025-02-27,22568.9492,22613.3008,22508.4004,22545.0508,22545.0508,289230464,,2025-02-27 00:00:00+00:00
2025-02-28,22433.4004,22450.3496,22104.8496,22124.6992,22124.6992,551285312,,2025-02-28 00:00:00+00:00
2025-03-03,22194.5508,22261.5508,22004.6992,22119.3008,22119.3008,282399744,,2025-03-03 00:00:00+00:00
2025-03-04,21974.4492,22105.0508,21964.5996,22082.6504,22082.6504,253260640,,2025-03-04 00:00:00+00:00
2025-03-05,22073.0508,22394.9004,22067.8008,22337.3008,22337.3008,305942688,,2025-03-05 00:00:00+00:00
2025-03-06,22476.3496,22556.4492,22245.8496,22544.6992,22544.6992,372083680,,2025-03-06 00:00:00+00:00
2025-03-07,22508.6504,22633.8008,22464.75,22552.5,22552.5,289765792,,2025-03-07 00:00:00+00:00
2025-03-10,22521.8496,22676.75,22429.0508,22460.3008,22460.3008,293855488,,2025-03-10 00:00:00+00:00
2025-03-11,22345.9492,22522.0996,22314.6992,22497.9004,22497.9004,347924096,,2025-03-11 00:00:00+00:00
2025-03-12,22536.3496,22577.4004,22329.5508,22470.5,22470.5,369736736,,2025-03-12 00:00:00+00:00
2025-03-13,22541.5,22558.0508,22377.3496,22397.1992,22397.1992,287535232,,2025-03-13 00:00:00+00:00
2025-03-17,22353.1504,22577.0,22353.1504,22508.75,22508.75,251102240,,2025-03-17 00:00:00+00:00
2025-03-18,22662.25,22857.8008,22599.1992,22834.3008,22834.3008,272578848,,2025-03-18 00:00:00+00:00
2025-03-19,22874.9492,22940.6992,22807.9492,22907.5996,22907.5996,323992128,,2025-03-19 00:00:00+00:00
2025-03-20,23036.5996,23216.6992,22973.9492,23190.6504,23190.6504,313729824,,2025-03-20 00:00:00+00:00
2025-03-21,23168.25,23402.6992,23132.8008,23350.4004,23350.4004,540966336,,2025-03-21 00:00:00+00:00
2025-03-24,23515.4004,23708.75,23433.5,23658.3496,23658.3496,311900416,,2025-03-24 00:00:00+00:00
2025-03-25,23751.5,23869.5996,23601.4004,23668.6504,23668.6504,338216736,,2025-03-25 00:00:00+00:00
2025-03-26,23700.9492,23736.5,23451.6992,23486.8496,23486.8496,278590816,,2025-03-26 00:00:00+00:00
2025-03-27,23433.9492,23646.4492,23412.1992,23591.9492,23591.9492,510302144,,2025-03-27 00:00:00+00:00
2025-03-28,23600.4004,23649.1992,23450.1992,23519.3496,23519.3496,295359904,,2025-03-28 00:00:00+00:00
2025-04-01,23341.0996,23565.1504,23136.4004,23165.6992,23165.6992,314305312,,2025-04-01 00:00:00+00:00
2025-04-02,23192.5996,23350.0,23158.4492,23332.3496,23332.3496,340970368,,2025-04-02 00:00:00+00:00
2025-04-03,23150.3008,23306.5,23145.8008,23250.0996,23250.0996,283196384,,2025-04-03 00:00:00+00:00
2025-04-04,23190.4004,23214.6992,22857.4492,22904.4492,22904.4492,466776192,,2025-04-04 00:00:00+00:00
2025-04-07,21758.4004,22254.0,21743.6504,22161.5996,22161.5996,647107648,,2025-04-07 00:00:00+00:00
2025-04-08,22446.75,22697.1992,22270.8496,22535.8496,22535.8496,468250816,,2025-04-08 00:00:00+00:00
2025-04-09,22460.3008,22468.6992,22353.25,22399.1504,22399.1504,383822624,,2025-04-09 00:00:00+00:00
2025-04-11,22695.4004,22923.9004,22695.4004,22828.5508,22828.5508,402162016,,2025-04-11 00:00:00+00:00
2025-04-15,23368.3496,23368.3496,23207.0,23328.5508,23328.5508,388321920,,2025-04-15 00:00:00+00:00
2025-04-16,23344.0996,23452.1992,23273.0508,23437.1992,23437.1992,348424960,,2025-04-16 00:00:00+00:00
2025-04-17,23401.8496,23872.3496,23298.5508,23851.6504,23851.6504,505333920,,2025-04-17 00:00:00+00:00
2025-04-21,23949.1504,24189.5508,23903.6504,24125.5508,24125.5508,406145632,,2025-04-21 00:00:00+00:00
2025-04-22,24185.4004,24242.5996,24072.0,24167.25,24167.25,440940480,,2025-04-22 00:00:00+00:00
2025-04-23,24357.5996,24359.3008,24119.9492,24328.9492,24328.9492,415042560,,2025-04-23 00:00:00+00:00
2025-04-24,24277.9004,24347.8496,24216.1504,24246.6992,24246.6992,358768160,,2025-04-24 00:00:00+00:00
2025-04-25,24289.0,24365.4492,23847.8496,24039.3496,24039.3496,387741856,,2025-04-25 00:00:00+00:00
2025-04-28,24070.25,24355.0996,24054.0508,24328.5,24328.5,320467968,,2025-04-28 00:00:00+00:00
2025-04-29,24370.6992,24457.6504,24290.75,24335.9492,24335.9492,357563232,,2025-04-29 00:00:00+00:00
2025-04-30,24342.0508,24396.1504,24198.75,24334.1992,24334.1992,424452544,,2025-04-30 00:00:00+00:00
2025-05-02,24311.9004,24589.1504,24238.5,24346.6992,24346.6992,421112640,,2025-05-02 00:00:00+00:00
2025-05-05,24419.5,24526.4004,24400.6504,24461.1504,24461.1504,291471616,,2025-05-05 00:00:00+00:00
2025-05-06,24500.75,24509.6504,24331.8008,24379.5996,24379.5996,302354048,,2025-05-06 00:00:00+00:00
2025-05-07,24233.3008,24449.5996,24220.0,24414.4004,24414.4004,330137184,,2025-05-07 00:00:00+00:00
