timestamp,open,high,low,close,adj_close,volume,warning
2025-02-03 00:00:00+00:00,201.25,202.8,199.6,202.1,197.4796,1495283,
2025-02-04 00:00:00+00:00,202.15,203.7,200.0,201.85,197.2353,836891,
2025-02-05 00:00:00+00:00,200.0,201.25,199.2,201.25,196.649,1007329,
2025-02-06 00:00:00+00:00,202.9,208.5,201.7,208.05,203.2935,1652373,
2025-02-07 00:00:00+00:00,208.2,209.25,206.4,207.45,202.7072,1248073,
2025-02-10 00:00:00+00:00,207.55,212.2,206.55,211.15,206.3227,1937400,
2025-02-11 00:00:00+00:00,210.75,214.9,210.25,214.9,209.9869,1872641,
2025-02-12 00:00:00+00:00,213.45,214.5,209.95,212.05,207.2021,1994142,
2025-02-13 00:00:00+00:00,226.95,228.1,220.95,227.45,222.25,3411480,
2025-02-14 00:00:00+00:00,227.15,227.15,222.5,225.2,225.2,2638501,
2025-02-17 00:00:00+00:00,224.2,227.0,224.2,227.0,227.0,1113198,
2025-02-18 00:00:00+00:00,227.0,227.9,225.15,226.2,226.2,1196666,
2025-02-19 00:00:00+00:00,225.85,228.3,220.35,220.35,220.35,1493623,
2025-02-20 00:00:00+00:00,222.2,224.1,220.7,221.25,221.25,999655,
2025-02-21 00:00:00+00:00,222.15,223.45,220.4,221.45,221.45,1174940,
2025-02-24 00:00:00+00:00,225.5,225.5,216.7,218.1,218.1,1278282,
2025-02-25 00:00:00+00:00,215.5,218.5,215.1,216.6,216.6,1200879,
2025-02-26 00:00:00+00:00,221.0,224.4,220.25,223.45,223.45,1369236,
2025-02-27 00:00:00+00:00,221.65,222.4,218.05,220.6,220.6,1245449,
2025-02-28 00:00:00+00:00,217.65,221.25,217.3,221.2,221.2,2048211,
2025-03-03 00:00:00+00:00,221.5,227.95,219.4,225.95,225.95,1960916,
2025-03-04 00:00:00+00:00,219.7,220.75,213.15,213.3,213.3,1853495,
2025-03-05 00:00:00+00:00,230.0,232.7,223.1,231.55,231.55,2532410,
2025-03-06 00:00:00+00:00,233.85,244.85,232.5,243.0,243.0,3244035,
2025-03-07 00:00:00+00:00,238.55,240.85,232.55,234.3,234.3,2291166,
2025-03-10 00:00:00+00:00,235.15,236.3,222.55,228.4,228.4,2253919,
2025-03-11 00:00:00+00:00,231.9,232.25,223.2,223.2,223.2,2165962,
2025-03-12 00:00:00+00:00,227.3,231.5,226.15,226.85,226.85,1997301,
2025-03-13 00:00:00+00:00,226.2,227.95,223.4,226.5,226.5,1710590,
2025-03-14 00:00:00+00:00,224.8,233.55,224.2,231.75,231.75,2021093,
2025-03-17 00:00:00+00:00,232.3,234.3,229.7,234.3,234.3,1563276,
2025-03-18 00:00:00+00:00,236.55,241.9,235.5,237.0,237.0,1599468,
2025-03-19 00:00:00+00:00,231.0,240.7,230.35,236.7,236.7,1519743,
2025-03-20 00:00:00+00:00,236.25,239.6,233.8,234.45,234.45,1464122,
2025-03-21 00:00:00+00:00,232.25,233.3,227.15,228.85,228.85,3634428,
2025-03-24 00:00:00+00:00,229.8,230.15,224.7,225.35,225.35,1550600,
2025-03-25 00:00:00+00:00,225.05,230.1,222.95,228.9,228.9,1193946,
2025-03-26 00:00:00+00:00,230.6,231.2,223.2,224.5,224.5,1163239,
2025-03-27 00:00:00+00:00,223.45,225.7,220.15,221.55,221.55,1449207,
2025-03-28 00:00:00+00:00,219.25,219.8,214.75,216.0,216.0,1694937,
2025-03-31 00:00:00+00:00,214.95,215.55,208.0,211.9,211.9,1718842,
2025-04-01 00:00:00+00:00,214.35,216.35,211.7,214.75,214.75,1280290,
2025-04-02 00:00:00+00:00,213.3,214.9,210.7,214.75,214.75,994285,
2025-04-03 00:00:00+00:00,204.95,208.45,195.74,197.48,197.48,2748491,
2025-04-04 00:00:00+00:00,194.22,194.84,180.1,185.62,185.62,4108758,
2025-04-07 00:00:00+00:00,167.06,190.8,162.38,176.6,176.6,5246090,
2025-04-08 00:00:00+00:00,180.1,185.9,179.6,182.74,182.74,3149630,
2025-04-09 00:00:00+00:00,176.12,180.78,174.06,177.16,177.16,2811618,
