timestamp,open,high,low,close,adj_close,volume,warning
2025-02-03 00:00:00+00:00,3.49,3.516,3.46,3.489,3.3391,9005911,
2025-02-04 00:00:00+00:00,3.47,3.486,3.451,3.472,3.3229,8900696,
2025-02-05 00:00:00+00:00,3.471,3.524,3.471,3.524,3.3726,9402002,
2025-02-06 00:00:00+00:00,3.523,3.552,3.511,3.511,3.3602,8811291,
2025-02-07 00:00:00+00:00,3.502,3.564,3.501,3.532,3.3803,8626505,
2025-02-10 00:00:00+00:00,3.53,3.56,3.529,3.529,3.3774,5061483,
2025-02-11 00:00:00+00:00,3.535,3.541,3.506,3.53,3.3784,7918976,
2025-02-12 00:00:00+00:00,3.565,3.567,3.518,3.518,3.3669,10275740,
2025-02-13 00:00:00+00:00,3.523,3.542,3.495,3.514,3.3631,9807200,
2025-02-14 00:00:00+00:00,3.506,3.51,3.481,3.497,3.3468,6641546,
2025-02-17 00:00:00+00:00,3.495,3.5,3.46,3.466,3.3171,4643521,
2025-02-18 00:00:00+00:00,3.468,3.482,3.446,3.478,3.3286,5875218,
2025-02-19 00:00:00+00:00,3.48,3.513,3.48,3.498,3.3478,10172640,
2025-02-20 00:00:00+00:00,3.505,3.507,3.468,3.483,3.3334,6238569,
2025-02-21 00:00:00+00:00,3.479,3.507,3.472,3.507,3.3564,10938200,
2025-02-24 00:00:00+00:00,3.509,3.589,3.505,3.589,3.4348,9842866,
2025-02-25 00:00:00+00:00,3.582,3.677,3.564,3.665,3.5076,12979380,
2025-02-26 00:00:00+00:00,3.646,3.671,3.637,3.642,3.4856,6761922,
2025-02-27 00:00:00+00:00,3.626,3.678,3.621,3.676,3.5181,6328197,
2025-02-28 00:00:00+00:00,3.683,3.714,3.676,3.68,3.5219,17724641,
2025-03-03 00:00:00+00:00,3.696,3.699,3.648,3.68,3.5219,11147330,
2025-03-04 00:00:00+00:00,3.67,3.727,3.664,3.701,3.542,10316020,
2025-03-05 00:00:00+00:00,3.689,3.689,3.607,3.607,3.4521,11309150,
2025-03-06 00:00:00+00:00,3.61,3.611,3.517,3.599,3.4444,10330340,
2025-03-07 00:00:00+00:00,3.632,3.714,3.609,3.704,3.5449,9938460,
2025-03-10 00:00:00+00:00,3.734,3.788,3.708,3.759,3.5975,12853490,
2025-03-11 00:00:00+00:00,3.743,3.817,3.743,3.754,3.5928,12131630,
2025-03-12 00:00:00+00:00,3.738,3.746,3.688,3.719,3.5593,10574610,
2025-03-13 00:00:00+00:00,3.722,3.78,3.722,3.777,3.6148,8225071,
2025-03-14 00:00:00+00:00,3.779,3.784,3.741,3.752,3.5908,9107058,
2025-03-17 00:00:00+00:00,3.743,3.792,3.738,3.784,3.6215,9598259,
2025-03-18 00:00:00+00:00,3.791,3.801,3.768,3.795,3.632,9732164,
2025-03-19 00:00:00+00:00,3.787,3.837,3.787,3.793,3.6301,9802724,
2025-03-20 00:00:00+00:00,3.79,3.803,3.755,3.755,3.5937,12446130,
2025-03-21 00:00:00+00:00,3.768,3.838,3.767,3.82,3.6559,18709240,
2025-03-24 00:00:00+00:00,3.8,3.839,3.783,3.783,3.6205,10316760,
2025-03-25 00:00:00+00:00,3.785,3.813,3.783,3.8,3.6368,9497691,
2025-03-26 00:00:00+00:00,3.796,3.825,3.79,3.824,3.6598,8367417,
2025-03-27 00:00:00+00:00,3.832,3.882,3.832,3.866,3.7,9578792,
2025-03-28 00:00:00+00:00,3.88,3.926,3.88,3.912,3.744,9663063,
2025-03-31 00:00:00+00:00,3.924,3.951,3.908,3.917,3.7488,15857430,
2025-04-01 00:00:00+00:00,3.92,3.964,3.92,3.927,3.7583,11218030,
2025-04-02 00:00:00+00:00,3.911,3.944,3.91,3.92,3.7516,8697845,
2025-04-03 00:00:00+00:00,3.931,4.033,3.931,4.029,3.856,12603500,
2025-04-04 00:00:00+00:00,4.027,4.073,3.95,3.956,3.7861,14809270,
2025-04-07 00:00:00+00:00,3.876,3.89,3.766,3.797,3.6339,21977760,
2025-04-08 00:00:00+00:00,3.822,3.848,3.745,3.843,3.6779,12236680,
2025-04-09 00:00:00+00:00,3.774,3.83,3.754,3.82,3.6559,12929660,
2025-04-10 00:00:00+00:00,3.772,3.856,3.74,3.844,3.6789,20627570,
2025-04-11 00:00:00+00:00,3.863,3.94,3.863,3.925,3.7564,18165721,
2025-04-14 00:00:00+00:00,3.95,3.995,3.945,3.969,3.7985,10725980,
2025-04-15 00:00:00+00:00,3.988,4.024,3.976,4.024,3.8512,11662730,
2025-04-16 00:00:00+00:00,4.045,4.074,4.029,4.05,3.876,8438745,
2025-04-17 00:00:00+00:00,4.027,4.083,4.0215,4.059,3.8847,10634190,
2025-04-22 00:00:00+00:00,3.968,4.034,3.957,4.031,3.958,14000700,
2025-04-23 00:00:00+00:00,4.009,4.029,3.969,4.029,3.9561,19391859,
2025-04-24 00:00:00+00:00,4.05,4.056,3.992,4.019,3.9462,13639260,
2025-04-25 00:00:00+00:00,3.986,4.002,3.927,3.928,3.8569,13366460,
2025-04-28 00:00:00+00:00,3.95,3.954,3.906,3.944,3.8726,12740200,
2025-04-29 00:00:00+00:00,3.97,4.013,3.948,4.004,3.9315,10324100,
2025-04-30 00:00:00+00:00,4.03,4.095,4.011,4.095,4.0209,13834840,
2025-05-02 00:00:00+00:00,4.093,4.115,4.02,4.033,3.96,12426960,
2025-05-05 00:00:00+00:00,4.047,4.081,4.047,4.074,4.0002,8453848,
2025-05-06 00:00:00+00:00,4.077,4.101,4.061,4.092,4.0179,9674469,
2025-05-07 00:00:00+00:00,4.111,4.139,4.092,4.132,4.0572,9646859,
2025-05-08 00:00:00+00:00,4.104,4.117,4.051,4.061,3.9875,8987761,
2025-05-09 00:00:00+00:00,4.07,4.083,4.045,4.063,3.9894,6690043,
2025-05-12 00:00:00+00:00,4.049,4.057,3.901,3.927,3.8559,18889391,
2025-05-13 00:00:00+00:00,3.93,3.935,3.887,3.894,3.8235,12734610,
2025-05-14 00:00:00+00:00,3.879,3.933,3.87,3.905,3.8343,13313210,
2025-05-15 00:00:00+00:00,3.912,3.983,3.897,3.983,3.9109,12370480,
2025-05-16 00:00:00+00:00,4.008,4.088,4.002,4.084,4.0101,20973490,
2025-05-19 00:00:00+00:00,4.115,4.135,4.076,4.131,4.0562,10654210,
2025-05-20 00:00:00+00:00,4.139,4.152,4.125,4.147,4.0719,9581785,
2025-05-21 00:00:00+00:00,4.15,4.18,4.143,4.172,4.0965,7556945,
2025-05-22 00:00:00+00:00,4.159,4.182,4.152,4.18,4.1043,6892355,
2025-05-23 00:00:00+00:00,4.165,4.173,4.129,4.145,4.07,7879878,
2025-05-26 00:00:00+00:00,4.144,4.163,4.144,4.163,4.0876,3716176,
2025-05-27 00:00:00+00:00,4.156,4.181,4.147,4.147,4.0719,6383555,
2025-05-28 00:00:00+00:00,4.168,4.175,4.138,4.139,4.0641,6446234,
2025-05-29 00:00:00+00:00,4.103,4.152,4.089,4.14,4.065,6835260,
2025-05-30 00:00:00+00:00,4.156,4.179,4.138,4.138,4.0631,21329131,
2025-06-02 00:00:00+00:00,4.152,4.193,4.152,4.183,4.1073,9187001,
2025-06-03 00:00:00+00:00,4.2,4.203,4.143,4.157,4.0817,10133680,
2025-06-04 00:00:00+00:00,4.167,4.195,4.155,4.186,4.1102,8562980,
2025-06-05 00:00:00+00:00,4.193,4.198,4.159,4.176,4.1004,8817440,
2025-06-06 00:00:00+00:00,4.183,4.19,4.133,4.133,4.0582,8269488,
2025-06-09 00:00:00+00:00,4.132,4.142,4.105,4.119,4.0444,6077726,
2025-06-10 00:00:00+00:00,4.123,4.145,4.11,4.125,4.0503,8899029,
