date,open,high,low,close,adjusted_close,volume,warning,timestamp
2025-06-18,22135.8301,22370.25,22104.6797,22356.7305,22356.7305,3214600,,2025-06-18 00:00:00+00:00
2025-06-19,22238.0996,22249.4004,21973.0391,22003.5,22003.5,3057900,,2025-06-19 00:00:00+00:00
2025-06-20,21960.5098,22089.4805,21779.5508,22045.7402,22045.7402,4418300,,2025-06-20 00:00:00+00:00
2025-06-23,21750.6992,21801.3203,21551.5801,21732.0195,21732.0195,3015300,,2025-06-23 00:00:00+00:00
2025-06-24,22001.4805,22201.0508,22001.4805,22188.7598,22188.7598,3767600,,2025-06-24 00:00:00+00:00
2025-06-25,22341.8691,22444.5098,22284.5195,22430.6094,22430.6094,3405900,,2025-06-25 00:00:00+00:00
2025-06-26,22425.3906,22587.6699,22391.2695,22492.3398,22492.3398,3685100,,2025-06-26 00:00:00+00:00
2025-06-27,22503.8496,22580.0801,22388.5898,22580.0801,22580.0801,3454100,,2025-06-27 00:00:00+00:00
2025-06-30,22508.3301,22558.9492,22256.0195,22256.0195,22256.0195,3443500,,2025-06-30 00:00:00+00:00
2025-07-01,22419.7402,22730.7598,22401.5801,22553.7207,22553.7207,3676400,,2025-07-01 00:00:00+00:00
2025-07-02,22463.5508,22577.7402,22396.2598,22577.7402,22577.7402,2897200,,2025-07-02 00:00:00+00:00
2025-07-03,22707.4102,22816.1992,22700.8594,22712.9707,22712.9707,3368000,,2025-07-03 00:00:00+00:00
2025-07-04,22756.5508,22842.75,22500.9707,22547.5,22547.5,3270200,,2025-07-04 00:00:00+00:00
2025-07-07,22550.1406,22550.5,22294.1094,22428.7207,22428.7207,2570300,,2025-07-07 00:00:00+00:00
2025-07-08,22375.6504,22375.6504,22190.4609,22362.2695,22362.2695,2661400,,2025-07-08 00:00:00+00:00
2025-07-09,22253.1699,22527.0098,22211.0996,22527.0098,22527.0098,2907300,,2025-07-09 00:00:00+00:00
2025-07-10,22566.5098,22699.2891,22513.3496,22693.25,22693.25,2829400,,2025-07-10 00:00:00+00:00
2025-07-11,22602.8105,22770.0098,22601.9492,22751.0293,22751.0293,4446700,,2025-07-11 00:00:00+00:00
2025-07-14,22679.1797,22735.2305,22525.6602,22614.9707,22614.9707,2557300,,2025-07-14 00:00:00+00:00
2025-07-15,22618.4297,22888.2305,22588.2598,22835.9395,22835.9395,2696000,,2025-07-15 00:00:00+00:00
2025-07-16,22967.5098,23106.4297,22923.1191,23042.9004,23042.9004,3171200,,2025-07-16 00:00:00+00:00
2025-07-17,23042.9707,23159.5391,22923.3691,23113.2793,23113.2793,3078000,,2025-07-17 00:00:00+00:00
2025-07-18,23345.7207,23468.2109,23276.0195,23383.1309,23383.1309,2995200,,2025-07-18 00:00:00+00:00
2025-07-21,23314.2891,23403.8301,23243.7891,23340.5605,23340.5605,2784300,,2025-07-21 00:00:00+00:00
2025-07-22,23301.6602,23486.0801,22985.9004,22987.9199,22987.9199,3764700,,2025-07-22 00:00:00+00:00
2025-07-23,23063.5703,23318.6699,23063.5703,23318.6699,23318.6699,3346500,,2025-07-23 00:00:00+00:00
2025-07-24,23373.6699,23455.0898,23295.3105,23373.7305,23373.7305,3659600,,2025-07-24 00:00:00+00:00
2025-07-25,23454.5898,23485.5605,23308.4492,23364.3809,23364.3809,2946900,,2025-07-25 00:00:00+00:00
2025-07-28,23477.0996,23564.4395,23350.7305,23412.9805,23412.9805,3255000,,2025-07-28 00:00:00+00:00
2025-07-29,23414.3594,23422.1699,23094.6699,23201.5195,23201.5195,3565200,,2025-07-29 00:00:00+00:00
2025-07-30,23288.7207,23461.7207,23264.6406,23461.7207,23461.7207,3352200,,2025-07-30 00:00:00+00:00
2025-07-31,23523.5898,23631.1094,23454.4395,23542.5195,23542.5195,3757100,,2025-07-31 00:00:00+00:00
2025-08-01,23318.3691,23484.2109,23168.2695,23434.3809,23434.3809,3402400,,2025-08-01 00:00:00+00:00
2025-08-04,23260.1797,23378.9395,23151.6504,23378.9395,23378.9395,3191500,,2025-08-04 00:00:00+00:00
2025-08-05,23498.4004,23671.8398,23498.4004,23660.5898,23660.5898,3421400,,2025-08-05 00:00:00+00:00
2025-08-06,23443.3594,23557.4902,23433.5293,23447.3594,23447.3594,3264600,,2025-08-06 00:00:00+00:00
2025-08-07,23717.3496,24050.5391,23717.3496,24003.7695,24003.7695,3487700,,2025-08-07 00:00:00+00:00
2025-08-08,24026.6504,24131.4609,23967.9902,24021.2598,24021.2598,3790600,,2025-08-08 00:00:00+00:00
2025-08-11,23980.3906,24249.0508,23887.25,24135.5,24135.5,3851900,,2025-08-11 00:00:00+00:00
2025-08-12,24182.8398,24263.9199,24065.4297,24158.3594,24158.3594,4193700,,2025-08-12 00:00:00+00:00
2025-08-13,24232.0391,24406.9395,24172.1895,24370.0195,24370.0195,4867300,,2025-08-13 00:00:00+00:00
2025-08-14,24258.5,24389.5098,24198.8809,24238.0996,24238.0996,4491700,,2025-08-14 00:00:00+00:00
2025-08-15,24266.2305,24385.5605,24164.4297,24334.4805,24334.4805,4491700,,2025-08-15 00:00:00+00:00
2025-08-18,24272.5508,24515.6504,24257.3008,24482.5195,24482.5195,4745200,,2025-08-18 00:00:00+00:00
2025-08-19,24493.9199,24551.4199,24324.2891,24353.5,24353.5,4734800,,2025-08-19 00:00:00+00:00
2025-08-20,24309.2695,24309.2695,23620.2402,23625.4395,23625.4395,4336000,,2025-08-20 00:00:00+00:00
2025-08-21,23739.8301,24011.5,23739.8301,23962.1309,23962.1309,3924400,,2025-08-21 00:00:00+00:00
2025-08-22,24033.0195,24071.6504,23764.4707,23764.4707,23764.4707,3633100,,2025-08-22 00:00:00+00:00
2025-08-25,24108.8105,24362.0195,24108.75,24277.3809,24277.3809,3818800,,2025-08-25 00:00:00+00:00
2025-08-26,24237.3594,24382.4199,24113.0293,24305.0996,24305.0996,5104500,,2025-08-26 00:00:00+00:00
2025-08-27,24449.8105,24539.8809,24410.0801,24519.9004,24519.9004,4022200,,2025-08-27 00:00:00+00:00
2025-08-28,24468.1191,24502.3691,24236.4492,24236.4492,24236.4492,4093700,,2025-08-28 00:00:00+00:00
2025-08-29,24438.0293,24570.1504,24233.0996,24233.0996,24233.0996,4230800,,2025-08-29 00:00:00+00:00
2025-09-01,24143.3691,24312.8301,23885.4102,24071.7305,24071.7305,3978800,,2025-09-01 00:00:00+00:00
2025-09-02,24113.9004,24295.0293,23890.3301,24016.7793,24016.7793,3621600,,2025-09-02 00:00:00+00:00
2025-09-03,24036.8809,24103.2305,23925.4902,24100.3008,24100.3008,3208300,,2025-09-03 00:00:00+00:00
2025-09-04,24235.2695,24389.3496,24168.1602,24179.8496,24179.8496,4098500,,2025-09-04 00:00:00+00:00
2025-09-05,24244.2598,24494.5801,24244.2598,24494.5801,24494.5801,3935800,,2025-09-05 00:00:00+00:00
2025-09-08,24610.8496,24729.9609,24547.3809,24547.3809,24547.3809,4221200,,2025-09-08 00:00:00+00:00
2025-09-09,24650.4609,24880.0703,24650.4609,24855.1797,24855.1797,4235300,,2025-09-09 00:00:00+00:00
2025-09-10,25032.8809,25272.2305,25032.8809,25192.5898,25192.5898,4503300,,2025-09-10 00:00:00+00:00
2025-09-11,25509.3008,25541.4395,25174.1309,25215.7109,25215.7109,5159400,,2025-09-11 00:00:00+00:00
2025-09-12,25349.6992,25492.2793,25349.6992,25474.6406,25474.6406,4362700,,2025-09-12 00:00:00+00:00
2025-09-15,25494.0996,25519.9395,25284.1699,25357.1602,25357.1602,3734300,,2025-09-15 00:00:00+00:00
2025-09-16,25335.4609,25664.8105,25335.4609,25629.6406,25629.6406,4224500,,2025-09-16 00:00:00+00:00
2025-09-17,25543.9102,25632.0703,25422.9609,25438.25,25438.25,4404600,,2025-09-17 00:00:00+00:00
2025-09-18,25543.1699,25769.3594,25475.25,25769.3594,25769.3594,4746200,,2025-09-18 00:00:00+00:00
2025-09-19,25794.6602,25864.0098,25578.3691,25578.3691,25578.3691,6041400,,2025-09-19 00:00:00+00:00
2025-09-22,25599.5996,25887.6895,25599.5996,25880.5996,25880.5996,4316700,,2025-09-22 00:00:00+00:00
2025-09-23,26121.0,26307.3008,26041.6895,26247.3691,26247.3691,4775000,,2025-09-23 00:00:00+00:00
2025-09-24,26389.1602,26394.0293,26045.4707,26196.7305,26196.7305,4309500,,2025-09-24 00:00:00+00:00
2025-09-25,26067.9707,26247.8496,26023.8496,26023.8496,26023.8496,5318500,,2025-09-25 00:00:00+00:00
2025-09-26,25998.2793,25998.2793,25469.0391,25580.3203,25580.3203,4370400,,2025-09-26 00:00:00+00:00
2025-09-30,25738.3105,25975.8398,25738.3105,25820.5391,25820.5391,3601000,,2025-09-30 00:00:00+00:00
2025-10-01,26078.2891,26325.7891,25982.9102,25982.9102,25982.9102,4127200,,2025-10-01 00:00:00+00:00
2025-10-02,26392.3105,26489.7891,26330.25,26378.3906,26378.3906,4331900,,2025-10-02 00:00:00+00:00
2025-10-03,26435.0996,26761.0605,26410.0293,26761.0605,26761.0605,3947400,,2025-10-03 00:00:00+00:00
2025-10-07,27029.2793,27301.4199,27017.0801,27211.9492,27211.9492,4714200,,2025-10-07 00:00:00+00:00
2025-10-08,26999.8203,27110.4297,26883.9902,27063.6797,27063.6797,4475000,,2025-10-08 00:00:00+00:00
2025-10-09,27301.6094,27463.1191,27253.0703,27301.9199,27301.9199,5551400,,2025-10-09 00:00:00+00:00
2025-10-13,26762.5996,26965.7207,26470.4395,26923.4199,26923.4199,4848200,,2025-10-13 00:00:00+00:00
2025-10-14,27282.0996,27507.1602,26764.0605,26793.1504,26793.1504,6407700,,2025-10-14 00:00:00+00:00
2025-10-15,26911.0508,27275.7109,26773.1504,27275.7109,27275.7109,4438300,,2025-10-15 00:00:00+00:00
2025-10-16,27337.3203,27732.7793,27337.3203,27647.8691,27647.8691,4657900,,2025-10-16 00:00:00+00:00
2025-10-17,27399.9102,27513.0898,27302.3691,27302.3691,27302.3691,4488400,,2025-10-17 00:00:00+00:00
2025-10-20,27480.4395,27768.2695,27412.4492,27688.6309,27688.6309,4283400,,2025-10-20 00:00:00+00:00
2025-10-21,27742.5508,27969.0508,27742.5508,27752.4102,27752.4102,4293000,,2025-10-21 00:00:00+00:00
2025-10-22,27614.1094,27725.8301,27490.8906,27648.9102,27648.9102,3944200,,2025-10-22 00:00:00+00:00
2025-10-23,27457.0703,27586.8496,27371.6699,27532.2598,27532.2598,3819800,,2025-10-23 00:00:00+00:00
2025-10-27,28029.8809,28196.3301,27993.6309,27993.6309,27993.6309,4954700,,2025-10-27 00:00:00+00:00
2025-10-28,28041.0098,28087.9297,27885.6191,27949.1094,27949.1094,5011300,,2025-10-28 00:00:00+00:00
2025-10-29,28157.9102,28395.3105,28139.6504,28294.7402,28294.7402,5040500,,2025-10-29 00:00:00+00:00
2025-10-30,28350.2402,28527.6797,28116.5996,28287.5293,28287.5293,5137600,,2025-10-30 00:00:00+00:00
2025-10-31,28280.4707,28489.7598,28233.3496,28233.3496,28233.3496,4459700,,2025-10-31 00:00:00+00:00
2025-11-03,28253.5293,28494.9902,28150.4492,28334.5898,28334.5898,3968500,,2025-11-03 00:00:00+00:00
2025-11-04,28364.7598,28554.6094,28033.6191,28116.5605,28116.5605,4218000,,2025-11-04 00:00:00+00:00
2025-11-05,27785.9102,27799.0898,27373.0508,27717.0605,27717.0605,4085800,,2025-11-05 00:00:00+00:00
2025-11-06,27906.4395,28061.5293,27879.6992,27899.4492,27899.4492,4125700,,2025-11-06 00:00:00+00:00
2025-11-07,27818.5391,27818.5391,27621.4805,27651.4102,27651.4102,4344700,,2025-11-07 00:00:00+00:00
2025-11-10,27805.4707,27976.8906,27680.5098,27869.5098,27869.5098,4157600,,2025-11-10 00:00:00+00:00
2025-11-11,28031.5391,28187.6992,27784.9492,27784.9492,27784.9492,5302400,,2025-11-11 00:00:00+00:00
2025-11-12,27853.4707,28071.7598,27799.9199,27947.0898,27947.0898,5291300,,2025-11-12 00:00:00+00:00
2025-11-13,27867.5898,28038.2402,27811.8105,27903.5605,27903.5605,6572900,,2025-11-13 00:00:00+00:00
2025-11-14,27816.4492,27816.4492,27383.3398,27397.5,27397.5,5171300,,2025-11-14 00:00:00+00:00
2025-11-17,27600.7402,27723.7695,27447.3105,27447.3105,27447.3105,4781900,,2025-11-17 00:00:00+00:00
2025-11-18,27310.4004,27310.4004,26756.1191,26756.1191,26756.1191,5433000,,2025-11-18 00:00:00+00:00
2025-11-19,26708.2793,26902.9707,26580.1191,26580.1191,26580.1191,4448000,,2025-11-19 00:00:00+00:00
2025-11-20,27212.9102,27493.6309,27183.0293,27426.3594,27426.3594,4862100,,2025-11-20 00:00:00+00:00
2025-11-21,26821.9707,26821.9707,26395.9805,26434.9395,26434.9395,4006000,,2025-11-21 00:00:00+00:00
2025-11-24,26596.0293,26764.1309,26482.3301,26504.2402,26504.2402,6156100,,2025-11-24 00:00:00+00:00
2025-11-25,26995.9004,27118.0195,26793.7109,26912.1699,26912.1699,3724900,,2025-11-25 00:00:00+00:00
2025-11-26,27063.1699,27409.5391,27063.1699,27409.5391,27409.5391,4016500,,2025-11-26 00:00:00+00:00
2025-11-27,27517.2402,27659.0605,27436.5898,27554.5293,27554.5293,3621100,,2025-11-27 00:00:00+00:00
2025-11-28,27566.1191,27796.9004,27566.1191,27626.4805,27626.4805,3953500,,2025-11-28 00:00:00+00:00
2025-12-01,27674.1602,27697.0605,27342.5293,27342.5293,27342.5293,3774100,,2025-12-01 00:00:00+00:00
2025-12-02,27550.3496,27741.8906,27477.0996,27564.2695,27564.2695,4210100,,2025-12-02 00:00:00+00:00
2025-12-03,27605.6309,27847.6699,27605.6309,27793.0391,27793.0391,3769000,,2025-12-03 00:00:00+00:00
2025-12-04,27773.4199,27880.2305,27636.6309,27795.7109,27795.7109,3599700,,2025-12-04 00:00:00+00:00
2025-12-05,27796.4297,27980.8906,27738.5,27980.8906,27980.8906,3817000,,2025-12-05 00:00:00+00:00
2025-12-08,28034.0,28303.7793,28026.3906,28303.7793,28303.7793,4068700,,2025-12-08 00:00:00+00:00
2025-12-09,28364.0391,28390.2402,28157.2695,28182.5996,28182.5996,4898300,,2025-12-09 00:00:00+00:00
2025-12-10,28190.7598,28417.0898,28190.7598,28400.7305,28400.7305,4773000,,2025-12-10 00:00:00+00:00
2025-12-11,28385.2305,28568.0195,27984.1895,28024.75,28024.75,4248000,,2025-12-11 00:00:00+00:00
2025-12-12,28097.5391,28272.0605,28071.3398,28198.0195,28198.0195,4802600,,2025-12-12 00:00:00+00:00
2025-12-15,28119.7891,28119.7891,27684.8691,27866.9395,27866.9395,4157000,,2025-12-15 00:00:00+00:00
2025-12-16,27721.0996,27740.6602,27355.6699,27536.6602,27536.6602,5140200,,2025-12-16 00:00:00+00:00
2025-12-17,27596.1797,27780.6895,27469.5996,27525.1699,27525.1699,5499500,,2025-12-17 00:00:00+00:00
2025-12-18,27447.4492,27569.4395,27350.7695,27468.5293,27468.5293,4799900,,2025-12-18 00:00:00+00:00
2025-12-19,27685.7402,27869.7793,27672.0508,27696.3496,27696.3496,5627700,,2025-12-19 00:00:00+00:00
2025-12-22,27986.6602,28168.75,27986.6602,28149.6406,28149.6406,5026500,,2025-12-22 00:00:00+00:00
2025-12-23,28253.1406,28350.3691,28212.8398,28310.4707,28310.4707,4559700,,2025-12-23 00:00:00+00:00
2025-12-24,28383.6094,28486.3809,28280.5898,28371.9805,28371.9805,4612900,,2025-12-24 00:00:00+00:00
2025-12-26,28443.4805,28590.9102,28404.3398,28556.0195,28556.0195,4511200,,2025-12-26 00:00:00+00:00
2025-12-29,28662.7891,28841.6406,28595.3496,28810.8906,28810.8906,4440500,,2025-12-29 00:00:00+00:00
2025-12-30,28723.8203,28833.0293,28553.6406,28707.1309,28707.1309,5135300,,2025-12-30 00:00:00+00:00
2025-12-31,28723.4902,29009.8105,28687.9004,28963.5996,28963.5996,5689400,,2025-12-31 00:00:00+00:00
2026-01-02,29016.6797,29363.4297,29007.75,29349.8105,29349.8105,5945900,,2026-01-02 00:00:00+00:00
2026-01-05,29779.6992,30339.3203,29779.6992,30105.0391,30105.0391,6274000,,2026-01-05 00:00:00+00:00
2026-01-06,29933.6504,30576.3008,29933.6504,30576.3008,30576.3008,6867900,,2026-01-06 00:00:00+00:00
2026-01-07,30412.3203,30570.2598,30306.1602,30435.4707,30435.4707,8350800,,2026-01-07 00:00:00+00:00
2026-01-08,30330.5801,30593.4902,30268.3594,30360.5508,30360.5508,8283300,,2026-01-08 00:00:00+00:00
2026-01-09,30370.4492,30500.4199,29925.4902,30288.9609,30288.9609,6518900,,2026-01-09 00:00:00+00:00
2026-01-12,30472.6992,30681.9902,30472.6992,30567.2891,30567.2891,5720700,,2026-01-12 00:00:00+00:00
2026-01-13,30630.8594,30973.8496,30529.3301,30707.2207,30707.2207,6687400,,2026-01-13 00:00:00+00:00
2026-01-14,30742.5293,30994.8105,30742.5293,30941.7793,30941.7793,6046100,,2026-01-14 00:00:00+00:00
