date,open,high,low,close,adjusted_close,volume,warning,timestamp
2025-02-03,12114.2,12264.8,12101.3,12205.8,12205.8,147691730,,2025-02-03 00:00:00+00:00
2025-02-04,12214.2,12388.5,12173.9,12372.8,12372.8,121115208,,2025-02-04 00:00:00+00:00
2025-02-05,12422.0,12536.7,12420.3,12536.7,12536.7,189280807,,2025-02-05 00:00:00+00:00
2025-02-06,12576.5,12743.7,12574.3,12731.0,12731.0,182977854,,2025-02-06 00:00:00+00:00
2025-02-07,12740.9,12775.6,12672.6,12688.9,12688.9,129941796,,2025-02-07 00:00:00+00:00
2025-02-10,12681.2,12739.3,12664.6,12708.8,12708.8,104170792,,2025-02-10 00:00:00+00:00
2025-02-11,12696.1,12778.3,12680.9,12774.8,12774.8,132441659,,2025-02-11 00:00:00+00:00
2025-02-12,12816.7,12919.9,12810.1,12911.5,12911.5,152197717,,2025-02-12 00:00:00+00:00
2025-02-13,12964.2,12974.9,12882.4,12936.3,12936.3,123544897,,2025-02-13 00:00:00+00:00
2025-02-14,12909.5,12984.6,12878.9,12956.0,12956.0,123289030,,2025-02-14 00:00:00+00:00
2025-02-17,12942.2,13033.7,12942.0,13016.9,13016.9,98460185,,2025-02-17 00:00:00+00:00
2025-02-18,13026.6,13158.6,13014.9,13143.9,13143.9,127405053,,2025-02-18 00:00:00+00:00
2025-02-19,13103.7,13157.3,12914.2,12929.4,12929.4,131029742,,2025-02-19 00:00:00+00:00
2025-02-20,12927.9,13026.3,12918.5,12967.1,12967.1,127107375,,2025-02-20 00:00:00+00:00
2025-02-21,12952.1,12987.9,12894.6,12952.0,12952.0,125136297,,2025-02-21 00:00:00+00:00
2025-02-24,12970.6,13052.0,12927.2,13012.9,13012.9,120800896,,2025-02-24 00:00:00+00:00
2025-02-25,12965.1,13219.4,12960.8,13116.8,13116.8,150760367,,2025-02-25 00:00:00+00:00
2025-02-26,13130.8,13339.7,13126.9,13332.0,13332.0,125564198,,2025-02-26 00:00:00+00:00
2025-02-27,13221.4,13316.7,13178.0,13270.6,13270.6,159410481,,2025-02-27 00:00:00+00:00
2025-02-28,13240.2,13347.3,13215.7,13347.3,13347.3,251581263,,2025-02-28 00:00:00+00:00
2025-03-03,13349.3,13446.4,13218.7,13373.1,13373.1,153783482,,2025-03-03 00:00:00+00:00
2025-03-04,13248.2,13282.0,12997.1,13031.7,13031.7,195204364,,2025-03-04 00:00:00+00:00
2025-03-05,13230.2,13348.2,13206.4,13214.0,13214.0,177351284,,2025-03-05 00:00:00+00:00
2025-03-06,13274.0,13319.6,13099.9,13234.2,13234.2,176624902,,2025-03-06 00:00:00+00:00
