timestamp,open,high,low,close,adj_close,volume,warning
2025-02-03 00:00:00+00:00,417.0,427.0,410.2,420.0,396.421,47210609,
2025-02-04 00:00:00+00:00,414.55,422.555,411.4,422.2,398.4975,46640488,
2025-02-05 00:00:00+00:00,422.5,427.25,421.4,423.95,400.1492,50277711,
2025-02-06 00:00:00+00:00,424.45,436.05,424.35,429.0,404.9157,36040512,
2025-02-07 00:00:00+00:00,429.1,435.5,428.45,433.25,408.9271,79059367,
2025-02-10 00:00:00+00:00,461.4,468.95,455.0,465.15,439.0363,104471906,
2025-02-11 00:00:00+00:00,468.7,469.85,456.0,462.25,436.2991,50335801,
2025-02-12 00:00:00+00:00,460.0,472.25,454.05,468.75,442.4341,24815170,
2025-02-13 00:00:00+00:00,465.0,469.0,460.9,463.9,437.8564,43959039,
2025-02-14 00:00:00+00:00,463.15,469.85,460.3,467.8,441.5375,49636359,
2025-02-17 00:00:00+00:00,465.7,466.0,462.5,462.75,436.771,11120120,
2025-02-18 00:00:00+00:00,462.45,466.8,460.45,462.4,436.4406,23265010,
2025-02-19 00:00:00+00:00,467.0,469.75,461.6,463.3,437.2901,31834480,
2025-02-20 00:00:00+00:00,452.6,454.15,448.15,452.0,432.5058,62815070,
2025-02-21 00:00:00+00:00,450.4,452.0,445.8,447.5,428.1998,86698961,
2025-02-24 00:00:00+00:00,448.4,450.35,444.7,446.5,427.243,29505330,
2025-02-25 00:00:00+00:00,444.8,449.4,436.9,436.9,418.057,59017141,
2025-02-26 00:00:00+00:00,436.85,443.0,425.1,430.9,412.3158,69134688,
2025-02-27 00:00:00+00:00,430.25,438.85,429.15,437.85,418.966,70040430,
2025-02-28 00:00:00+00:00,436.55,439.85,431.7,437.35,418.4876,68589961,
2025-03-03 00:00:00+00:00,437.9,441.1,432.75,432.75,414.086,101741797,
2025-03-04 00:00:00+00:00,416.85,420.0,406.1,408.0,390.4034,117915398,
2025-03-05 00:00:00+00:00,413.05,416.2,405.65,408.2,390.5948,44752848,
2025-03-06 00:00:00+00:00,413.25,413.5,406.5,409.1,391.456,65366406,
2025-03-07 00:00:00+00:00,411.0,415.85,409.9,413.45,395.6184,43666520,
2025-03-10 00:00:00+00:00,415.4,422.423,414.15,418.45,400.4027,46811621,
2025-03-11 00:00:00+00:00,419.35,422.15,410.4,411.7,393.9438,39596848,
2025-03-12 00:00:00+00:00,414.15,416.95,407.9,416.95,398.9674,40079168,
2025-03-13 00:00:00+00:00,413.5,420.5,412.6,417.85,399.8286,30381820,
2025-03-14 00:00:00+00:00,419.1,429.1,417.3,429.0,410.4977,51564754,
2025-03-17 00:00:00+00:00,429.25,433.2,427.9,431.85,413.2248,42880738,
2025-03-18 00:00:00+00:00,434.0,441.368,433.8868,437.8,418.9182,33049828,
2025-03-19 00:00:00+00:00,435.65,443.4,435.65,442.35,423.2719,39490688,
2025-03-20 00:00:00+00:00,444.35,448.5,442.2032,448.5,429.1567,53475520,
2025-03-21 00:00:00+00:00,447.0,450.018,443.65,450.0,430.592,129841203,
2025-03-24 00:00:00+00:00,447.6,449.0,440.417,440.8,421.7888,28081439,
2025-03-25 00:00:00+00:00,441.55,449.5,439.7,441.9,422.8414,82148898,
2025-03-26 00:00:00+00:00,444.8,450.1,442.85,447.0,427.7214,30169891,
2025-03-27 00:00:00+00:00,442.7,446.65,441.15,446.0,426.7645,55300648,
2025-03-28 00:00:00+00:00,439.65,442.75,433.95,435.5,416.7174,40556609,
2025-03-31 00:00:00+00:00,434.25,438.4,431.9,436.1,417.2915,43785191,
2025-04-01 00:00:00+00:00,435.85,437.65,430.35,433.0,414.3252,25402881,
2025-04-02 00:00:00+00:00,433.15,439.0038,432.55,433.1,414.4209,34314688,
2025-04-03 00:00:00+00:00,422.2,424.75,397.3,400.45,383.179,57403352,
2025-04-04 00:00:00+00:00,400.05,400.25,365.1,370.7,354.7121,69140273,
2025-04-07 00:00:00+00:00,347.85,368.2,342.5,348.95,333.9002,77746406,
2025-04-08 00:00:00+00:00,358.8,364.6,352.3,354.25,338.9716,52382301,
2025-04-09 00:00:00+00:00,342.2,344.65,329.2,332.95,318.5902,109096000,
2025-04-10 00:00:00+00:00,365.5,369.25,341.6,341.6,326.8672,46714391,
2025-04-11 00:00:00+00:00,338.6,340.75,329.8,331.7,317.3942,80521953,
2025-04-14 00:00:00+00:00,339.95,350.25,338.0,341.2,326.4844,60724930,
2025-04-15 00:00:00+00:00,342.4,351.1,342.0,346.75,331.7951,37146059,
2025-04-16 00:00:00+00:00,340.4,355.9,339.4802,354.25,338.9716,42450199,
2025-04-17 00:00:00+00:00,353.1,360.8,351.35,359.4,343.8995,57541660,
2025-04-22 00:00:00+00:00,356.95,360.3,355.65,358.95,343.4689,61004039,
2025-04-23 00:00:00+00:00,366.85,379.75,356.85,357.75,342.3207,107716602,
2025-04-24 00:00:00+00:00,361.3,365.45,360.0,362.2,346.5787,43690930,
2025-04-25 00:00:00+00:00,365.25,367.25,360.35,364.45,348.7317,49611980,
2025-04-28 00:00:00+00:00,366.0,367.9,361.85,362.0,346.3874,23412811,
2025-04-29 00:00:00+00:00,350.0,355.65,344.998,353.2,337.9669,46069809,
2025-04-30 00:00:00+00:00,348.7,352.6,344.6,350.3,335.192,63167047,
2025-05-01 00:00:00+00:00,343.8,350.0,337.65,350.0,334.9049,28353930,
2025-05-02 00:00:00+00:00,354.05,358.05,344.585,350.3,335.192,77010891,
2025-05-06 00:00:00+00:00,359.05,363.05,351.1,355.15,339.8328,68516648,
2025-05-07 00:00:00+00:00,354.6,355.15,349.85,350.85,335.7182,41413781,
2025-05-08 00:00:00+00:00,353.8,356.6,349.9,355.5,340.1677,46424059,
2025-05-09 00:00:00+00:00,362.25,373.2,360.25,372.3,356.2431,71754914,
2025-05-12 00:00:00+00:00,374.1,386.35,374.1,380.6,364.1852,53156859,
